dept,annee_mois,taux_urgences_allergie,taux_hosp_allergie,taux_sos_allergie,taux_urgences_asthme,taux_hosp_asthme,taux_sos_asthme,taux_urgences_bronchiolite,taux_hosp_bronchiolite,taux_sos_bronchiolite,annee,mois,trimestre,semestre,sin_mois,cos_mois,est_hiver,est_printemps,est_ete,est_automne,saison_pollen,flag_covid,tx_agriculteurs,tx_artisans,tx_cadres,tx_prof_interm,tx_employes,tx_ouvriers,tx_autres,pop_totale,part_seniors,part_jeunes,prev_resp_chronique,tx_urbain,densite_med_gen,densite_spe,chom_pop_age_trav,cont_ind_vieillisement_pop,cont_part_csp_cadres,cont_part_pop_pole_urbain,cont_tx_act,pop_25_64,pop_65p,pop_m25,temp_moy,temp_max,temp_min,humidite_moy,vent_moy,precip_total,pollen_alnus_moy,pollen_ambrosia_moy,pollen_artemisia_moy,pollen_betula_moy,pollen_graminees_moy,pollen_platane_moy,pollen_urticacees_moy,moisissure_alternaria_moy,moisissure_cladosporium_moy,pollen_global_max,no_moy,no2_moy,o3_moy,pm10_moy,pm25_moy,so2_moy
31,2025-02,523.12,307.46,1056.36,871.55,1016.64,1289.54,12007.98,26638.87,7277.61,2025,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,7.76,12.92,2.66,81.25,2.57,26.01,,,,,,,,,,,20.39,25.17,56.16,18.23,12.84,1.58
31,2025-03,444.24,226.9,2087.53,1139.38,1198.22,1265.12,11303.16,19179.94,6240.13,2025,3,1,1,1.0,0.0,0,1,0,0,1,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,8.61,13.03,4.14,75.62,4.01,63.8,,,,,,,,,,,8.73,16.39,73.1,13.02,8.21,1.6
31,2025-04,560.82,232.59,3086.99,962.89,1252.12,1587.98,6008.81,12933.96,12175.56,2025,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,13.45,19.0,7.92,75.62,3.63,76.51,,,,,,,,,,,7.82,14.1,76.08,11.19,5.72,1.46
31,2025-05,554.74,244.74,3682.18,1131.33,1065.77,2012.88,8873.23,15322.9,7002.63,2025,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,16.28,22.09,10.46,72.75,3.21,95.98,,,,,,,,,,,6.57,14.02,76.55,12.41,6.92,1.52
31,2025-06,686.87,352.35,2379.87,1032.05,1002.55,1418.86,4296.5,6390.73,2820.21,2025,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,22.36,28.89,15.78,71.0,2.34,53.34,,,,,,,,,,,8.18,20.05,74.17,19.75,11.99,1.62
31,2025-07,718.77,363.59,1615.38,636.88,533.74,1033.99,2453.59,5516.4,833.33,2025,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,21.89,27.89,15.89,65.38,3.04,22.43,,,,,,,,,,,6.32,15.79,,14.52,7.67,1.4
31,2025-08,646.79,309.5,1528.95,629.56,462.85,938.63,2284.4,3423.91,3272.73,2025,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,23.52,30.61,16.43,65.38,2.57,89.3,,,,,,,,,,,5.8,17.69,,18.67,10.94,1.67
31,2025-09,492.71,253.58,1235.41,1620.89,2236.61,1393.49,7389.87,15687.23,6033.45,2025,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,17.48,22.84,12.14,76.88,2.63,51.27,,,,,,,,,,,10.44,16.35,,11.3,5.54,1.71
31,2025-10,503.88,186.33,1251.19,1198.41,1292.99,1343.1,10146.35,22565.3,8165.14,2025,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,14.83,21.01,8.63,79.25,2.44,27.99,,,,,,,,,,,17.54,22.79,,14.2,8.0,0.89
31,2025-11,481.36,272.68,1298.87,1526.77,1848.33,1840.02,13917.22,31767.61,9848.76,2025,11,4,2,-0.5,0.866025,0,0,0,1,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,9.81,14.26,5.34,83.25,3.13,106.99,,,,,,,,,,,18.08,20.89,,17.41,10.64,0.43
31,2025-12,482.19,232.63,942.31,1506.15,1852.1,1658.53,22978.13,39661.89,10704.92,2025,12,4,2,-0.0,1.0,1,0,0,0,0,0,0.005,0.055999999999999994,0.271,0.27,0.24,0.14300000000000002,0.013999999999999999,1440880,0.1847,0.166,6.336,86.8,9.85,0.64,1007961.0,77.63,,,,782164.0,265991.0,455085.0,7.24,10.78,2.86,88.0,2.3,34.92,,,,,,,,,,,21.86,23.87,,17.57,12.91,0.45
32,2020-01,609.14,419.67,,477.36,1033.77,,13561.07,16666.67,,2020,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,7.62,11.81,3.45,84.17,2.98,43.59,,,,,,,,,,,,,,,,
32,2020-02,898.66,152.44,,688.25,769.82,,6818.18,6250.0,,2020,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,10.39,15.41,5.39,80.5,3.4,37.35,,,,,,,,,,,,,,,,
32,2020-03,557.15,122.7,,1459.61,766.88,,15538.46,5000.0,,2020,3,1,1,1.0,0.0,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,10.19,15.05,5.36,78.0,3.33,86.5,,,,,,,,,,,,,,,,
32,2020-04,810.67,0.0,,678.18,968.55,,0.0,0.0,,2020,4,2,1,0.866025,-0.5,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,15.0,20.39,9.61,73.67,2.97,85.63,,,,,,,,,,,,,,,,
32,2020-05,514.19,0.0,,389.12,459.68,,0.0,0.0,,2020,5,2,1,0.5,-0.866025,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,18.01,23.83,12.18,72.33,2.97,93.76,,,,,,,,,,,,,,,,
32,2020-06,1303.38,1189.14,,355.67,250.0,,0.0,0.0,,2020,6,2,1,0.0,-1.0,0,0,1,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,18.93,24.41,13.48,75.0,2.7,74.3,,,,,,,,,,,,,,,,
32,2020-07,1104.14,423.73,,342.94,313.73,,5000.0,0.0,,2020,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,22.46,29.14,15.76,65.83,2.55,7.4,,,,,,,,,,,,,,,,
32,2020-08,1947.11,1544.04,,411.46,466.76,,2857.14,0.0,,2020,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,23.18,29.81,16.56,67.0,2.53,60.69,,,,,,,,,,,,,,,,
32,2020-09,1523.63,940.51,,462.36,397.87,,2777.78,11111.11,,2020,9,3,2,-1.0,-0.0,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,19.65,26.18,13.16,67.5,2.72,82.16,,,,,,,,,,,,,,,,
32,2020-10,1010.59,907.94,,908.99,1072.73,,6696.43,8333.33,,2020,10,4,2,-0.866025,0.5,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,13.46,17.65,9.29,84.0,3.38,158.15,,,,,,,,,,,,,,,,
32,2020-11,440.05,127.39,,794.83,830.72,,6969.7,5000.0,,2020,11,4,2,-0.5,0.866025,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,11.84,16.97,6.72,82.67,2.55,19.49,,,,,,,,,,,,,,,,
32,2020-12,1077.34,625.02,,732.17,631.4,,0.0,0.0,,2020,12,4,2,-0.0,1.0,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109936.0,138.88,,,,92017.0,53966.0,45836.0,7.48,10.76,4.21,88.67,4.0,212.24,,,,,,,,,,,,,,,,
32,2021-01,1151.68,780.26,,370.78,314.37,,0.0,0.0,,2021,1,1,1,0.5,0.866025,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,5.42,8.65,2.16,86.67,3.27,120.04,,,,,,,,,,,0.13,0.8,52.84,7.83,6.53,
32,2021-02,704.17,166.67,,727.15,581.13,,0.0,0.0,,2021,2,1,1,0.866025,0.5,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,10.55,14.28,6.82,84.33,3.95,35.12,,,,,,,,,,,0.12,0.5,59.31,11.8,7.13,
32,2021-03,597.36,419.43,,567.1,448.09,,10326.34,25000.0,,2021,3,1,1,1.0,0.0,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,10.29,15.55,5.08,73.17,3.17,19.14,,,,,,,,,,,0.14,0.54,68.18,17.28,10.61,
32,2021-04,560.12,157.23,,464.94,268.19,,5000.0,0.0,,2021,4,2,1,0.866025,-0.5,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,11.9,17.78,6.03,64.5,3.07,34.25,,,,,,,,,,,0.12,0.45,82.3,11.49,6.96,
32,2021-05,743.35,100.0,,608.74,603.27,,0.0,0.0,,2021,5,2,1,0.5,-0.866025,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,14.78,20.38,9.2,74.67,2.98,82.9,,,,,,,,,,,0.12,0.37,70.19,7.63,4.32,
32,2021-06,1139.47,508.05,,831.61,688.3,,12321.43,50000.0,,2021,6,2,1,0.0,-1.0,0,0,1,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,20.47,25.96,14.99,75.33,2.6,81.54,,,,,,,,,,,0.14,0.72,65.58,9.98,6.1,
32,2021-07,1234.39,603.49,,575.99,482.37,,6666.67,33333.33,,2021,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,20.76,25.89,15.61,78.33,2.42,73.92,,,,,,,,,,,0.15,0.88,57.66,10.08,6.28,
32,2021-08,1431.14,817.87,,596.69,557.41,,6617.83,5000.0,,2021,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,20.81,26.81,14.84,73.0,2.27,16.88,,,,,,,,,,,0.12,0.48,61.49,9.09,5.39,
32,2021-09,679.73,522.85,,978.41,619.43,,20665.58,30555.56,,2021,9,3,2,-1.0,-0.0,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,20.5,25.7,15.29,79.17,2.25,101.78,,,,,,,,,,,0.13,0.43,61.85,10.01,5.63,
32,2021-10,1254.89,1524.0,,1173.74,1424.63,,18209.84,31250.0,,2021,10,4,2,-0.866025,0.5,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,14.31,20.25,8.36,79.67,2.4,46.95,,,,,,,,,,,0.12,0.54,59.57,9.08,5.3,
32,2021-11,714.42,328.82,,927.51,1319.4,,14184.85,12380.95,,2021,11,4,2,-0.5,0.866025,0,0,0,1,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,8.11,11.31,4.91,91.5,2.47,64.0,,,,,,,,,,,0.14,0.7,44.63,8.73,6.59,
32,2021-12,131.63,0.0,,789.89,475.2,,16735.76,52083.33,,2021,12,4,2,-0.0,1.0,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,109473.0,141.81,,,,92275.0,54454.0,45708.0,8.42,12.82,4.02,87.5,3.32,113.16,,,,,,,,,,,0.13,0.54,56.35,7.95,5.94,
32,2022-01,677.22,546.56,,597.39,319.28,,9038.46,20000.0,,2022,1,1,1,0.5,0.866025,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,4.88,9.18,0.6,88.17,2.32,68.65,,,,,,,,,,,0.16,0.69,52.68,9.45,8.0,
32,2022-02,755.95,292.49,,352.63,426.9,,14772.73,16666.67,,2022,2,1,1,0.866025,0.5,1,0,0,0,0,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,9.15,13.63,4.68,80.83,3.37,28.75,,,,,,,,,,,0.13,0.41,64.23,9.11,5.97,
32,2022-03,796.94,531.03,,1083.27,795.52,,10119.05,8333.33,,2022,3,1,1,1.0,0.0,0,1,0,0,1,1,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,10.95,15.34,6.54,76.83,3.92,53.02,,,,,,,,,,,0.13,0.36,73.02,14.55,9.08,
32,2022-04,421.84,269.2,,634.5,1086.16,,12395.83,31250.0,,2022,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,12.24,17.0,7.5,77.83,3.47,58.72,,,,,,,,,,,0.12,0.31,72.25,8.86,6.02,
32,2022-05,435.99,111.73,,401.34,115.61,,5000.0,10000.0,,2022,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,18.97,25.25,12.68,69.83,2.67,18.85,,,,,,,,,,,0.12,0.39,74.59,13.14,7.73,
32,2022-06,742.67,401.63,,623.56,794.1,,11111.11,25000.0,,2022,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,22.12,28.02,16.24,71.83,2.53,66.84,,,,,,,,,,,0.14,0.79,71.38,14.83,8.06,
32,2022-07,721.45,640.06,,294.04,250.2,,0.0,0.0,,2022,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,24.18,31.6,16.75,57.83,2.57,8.26,,,,,,,,,,,0.13,0.75,83.04,12.0,7.07,
32,2022-08,622.59,498.55,,515.05,619.08,,0.0,0.0,,2022,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,25.12,32.1,18.11,61.33,2.55,27.96,,,,,,,,,,,0.12,0.68,80.78,11.67,6.75,
32,2022-09,982.02,123.15,,376.48,0.0,,4545.45,8333.33,,2022,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,20.19,26.42,13.96,66.5,2.8,55.05,,,,,,,,,,,0.12,0.65,70.77,8.65,3.92,
32,2022-10,527.75,312.43,,622.12,424.14,,12760.68,31250.0,,2022,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,19.2,24.78,13.62,75.17,2.85,10.44,,,,,,,,,,,0.13,0.76,58.97,15.94,7.47,
32,2022-11,638.56,245.1,,1221.55,1264.25,,20625.0,37500.0,,2022,11,4,2,-0.5,0.866025,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,11.68,15.81,7.49,86.17,3.08,138.59,,,,,,,,,,,0.12,0.58,59.89,7.09,4.03,
32,2022-12,256.28,100.4,,994.05,903.23,,30011.67,48750.0,,2022,12,4,2,-0.0,1.0,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108724.0,144.96,0.067,0.2424,0.762,92109.0,55105.0,45435.0,9.17,12.96,5.37,87.5,2.6,46.11,,,,,,,,,,,0.14,0.95,44.75,9.33,7.41,
32,2023-01,372.76,188.68,,535.81,790.43,,21841.27,41666.67,,2023,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,6.16,9.37,2.95,85.17,3.08,114.06,,,,,,,,,,,0.12,0.72,57.57,7.74,6.34,
32,2023-02,314.06,353.34,,570.75,727.55,,14821.43,16666.67,,2023,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,6.78,12.52,1.02,74.83,2.52,18.2,,,,,,,,,,,0.14,0.74,68.43,13.47,10.28,
32,2023-03,299.52,135.87,,427.15,505.38,,7738.1,16666.67,,2023,3,1,1,1.0,0.0,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,11.82,16.89,6.74,74.0,3.67,56.66,,,,,,,,,,,0.12,0.47,72.28,11.46,8.4,
32,2023-04,301.35,231.22,,848.17,827.88,,7440.48,0.0,,2023,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,13.41,18.74,8.08,74.83,3.15,79.45,,,,,,,,,,,0.12,0.37,70.59,7.05,4.36,
32,2023-05,473.93,292.33,,1034.69,1323.75,,5000.0,23333.33,,2023,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,16.78,22.12,11.42,76.33,2.87,102.52,,,,,,,,,,,0.11,0.43,69.31,10.61,6.39,
32,2023-06,739.36,793.38,,610.82,540.63,,11696.43,18750.0,,2023,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,21.58,27.05,16.13,77.0,2.5,120.4,,,,,,,,,,,0.12,0.67,67.52,10.14,6.3,
32,2023-07,742.33,558.41,,568.84,671.34,,15595.24,42500.0,,2023,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,22.36,28.0,16.69,72.5,2.58,33.6,,,,,,,,,,,0.12,0.57,54.07,8.61,5.26,
32,2023-08,893.93,982.98,,401.95,573.14,,0.0,0.0,,2023,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,23.4,29.77,17.02,68.83,2.85,30.54,,,,,,,,,,,0.13,0.31,63.9,10.39,5.9,
32,2023-09,702.8,573.88,,525.98,989.75,,2083.33,6250.0,,2023,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,22.06,28.66,15.48,68.67,2.75,82.18,,,,,,,,,,,0.13,0.32,70.18,12.05,5.48,
32,2023-10,689.41,824.23,,841.78,1756.8,,4000.0,5000.0,,2023,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,18.25,24.09,12.42,71.0,2.88,94.31,,,,,,,,,,,0.15,0.43,67.66,11.09,5.22,
32,2023-11,333.52,120.19,,918.34,870.66,,24027.78,33333.33,,2023,11,4,2,-0.5,0.866025,0,0,0,1,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,11.35,15.06,7.61,85.67,3.43,182.1,,,,,,,,,,,0.15,0.39,56.66,6.41,3.76,
32,2023-12,744.51,369.62,,744.91,778.89,,23354.07,42222.22,,2023,12,4,2,-0.0,1.0,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108372.0,148.21,,,,91915.0,55873.0,44857.0,8.31,11.66,4.95,89.0,3.05,87.66,,,,,,,,,,,0.15,0.49,55.3,6.12,4.38,
32,2024-01,497.28,0.0,,692.32,912.04,,10888.89,30000.0,,2024,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108056.0,150.85,,,,91485.0,56549.0,44511.0,7.9,11.74,4.05,85.67,2.92,34.99,,,,,,,,,,,0.16,0.62,52.7,7.9,6.18,
32,2024-02,416.59,386.04,,586.69,651.11,,3125.0,6666.67,,2024,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108056.0,150.85,,,,91485.0,56549.0,44511.0,9.63,13.44,5.78,84.83,3.48,105.08,,,,,,,,,,,0.14,0.47,62.49,7.14,4.87,
32,2024-03,450.16,255.11,,717.33,1028.25,,2777.78,12500.0,,2024,3,1,1,1.0,0.0,0,1,0,0,1,0,0.053,0.086,0.127,0.242,0.268,0.217,0.006999999999999999,190840,0.2996,0.1319,7.478,36.1,8.14,0.3,108056.0,150.85,,,,91485.0,56549.0,44511.0,11.64,16.47,6.82,79.33,3.38,89.87,,,,,,,,,,,0.14,0.31,71.84,7.01,3.8,
