dept,annee_mois,taux_urgences_allergie,taux_hosp_allergie,taux_sos_allergie,taux_urgences_asthme,taux_hosp_asthme,taux_sos_asthme,taux_urgences_bronchiolite,taux_hosp_bronchiolite,taux_sos_bronchiolite,annee,mois,trimestre,semestre,sin_mois,cos_mois,est_hiver,est_printemps,est_ete,est_automne,saison_pollen,flag_covid,temp_moy,temp_min,temp_max,humidite_moy,vent_moy,precip_moy,pop_totale,part_seniors,part_jeunes,tx_urbain,densite_med_gen,densite_spe,tx_agriculteurs,tx_artisans,tx_cadres,tx_prof_interm,tx_employes,tx_ouvriers,tx_autres,no_moy,no2_moy,o3_moy,pm10_moy,pm25_moy,so2_moy,nb_jours_pm10_eleve,pollen_platane_moy,pollen_ambrosia_moy,pollen_urticacees_moy,pollen_betula_moy,pollen_artemisia_moy,pollen_alnus_moy,pollen_graminees_moy,pollen_global_max,nb_jours_eleve
06,2022-08,759.22,411.81,1330.12,562.35,666.65,341.72,2110.58,4948.91,7853.4,2022,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,26.6,21.2,30.6,62.48,3.04,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.65,8.42,47.91,9.18,4.79,,0.0,,,,,,,,,
06,2022-09,718.06,274.55,968.61,1316.53,2290.84,450.79,4978.01,7040.17,0.0,2022,9,3,2,-1.0,-0.0,0,0,0,1,0,0,22.66,15.2,31.9,59.55,4.08,0.05,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.68,13.27,80.21,21.36,8.86,,0.0,,,,,,,,,
06,2022-10,580.7,287.17,876.6,1521.5,2293.97,392.22,16973.83,34034.98,8905.92,2022,10,4,2,-0.866025,0.5,0,0,0,1,0,0,19.33,13.4,23.6,73.98,2.93,0.11,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.42,7.09,60.64,13.86,6.9,,0.0,,,,,,,,,
06,2022-11,546.24,310.56,726.93,1708.63,2700.65,689.19,35890.74,61089.93,14865.59,2022,11,4,2,-0.5,0.866025,0,0,0,1,0,0,14.11,6.5,22.1,65.34,4.08,0.15,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.92,4.33,64.2,11.22,6.32,,0.0,,,,,,,,,
06,2022-12,560.08,126.9,448.71,1408.91,2364.75,405.36,26007.25,45527.95,8253.83,2022,12,4,2,-0.0,1.0,1,0,0,0,0,0,10.3,4.4,17.8,74.02,4.19,0.13,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,6.76,21.55,12.82,23.74,21.91,,0.0,,,,,,,,,
06,2023-01,593.4,328.37,627.97,1231.68,2014.02,428.49,15036.34,26760.8,3741.36,2023,1,1,1,0.5,0.866025,1,0,0,0,0,0,9.68,2.3,17.0,60.39,4.36,0.02,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,0.67,3.68,53.58,12.16,6.29,,0.0,,0.66,1.1,0.66,,1.83,,5.28,0.0
06,2023-02,501.69,308.06,843.23,877.46,1105.36,340.05,10135.31,17825.31,5103.96,2023,2,1,1,0.866025,0.5,1,0,0,0,0,0,9.96,1.2,15.1,62.94,4.14,0.02,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,4.53,12.87,59.98,20.75,9.79,,0.0,,,0.98,,,4.37,0.66,16.5,0.0
06,2023-03,583.21,226.41,2097.26,912.15,1562.95,292.05,9222.95,11375.9,4887.57,2023,3,1,1,1.0,0.0,0,1,0,0,1,0,13.17,5.7,22.9,64.3,3.98,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,5.88,24.32,39.6,27.37,18.28,,0.0,79.74,,4.59,0.94,,4.8,1.27,189.1,11.0
06,2023-04,587.42,247.23,1973.1,805.21,1185.23,320.18,7116.69,9863.8,3540.9,2023,4,2,1,0.866025,-0.5,0,1,0,0,1,0,14.8,7.3,21.9,65.35,3.49,0.03,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.19,7.94,53.1,6.03,3.83,,0.0,15.16,,20.48,11.08,,1.08,3.1,72.6,2.0
06,2023-05,600.78,298.27,2084.53,969.03,1443.63,500.88,3994.03,7782.44,1818.18,2023,5,2,1,0.5,-0.866025,0,1,0,0,1,0,18.73,12.3,25.4,69.47,3.02,0.07,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.19,12.93,51.5,25.53,17.73,,1.0,1.1,,12.17,2.65,,1.65,4.14,35.1,0.0
06,2023-06,656.56,451.75,1556.32,936.94,1619.67,465.29,3089.73,3586.59,925.93,2023,6,2,1,0.0,-1.0,0,0,1,0,1,0,23.27,17.7,28.7,71.23,2.98,0.01,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.78,11.4,66.97,25.54,13.99,,0.0,0.66,0.66,7.61,0.64,,1.12,2.33,21.12,0.0
06,2023-07,850.47,309.07,1485.82,479.35,767.84,234.64,1890.26,4165.25,6969.7,2023,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,26.34,19.9,33.1,66.87,3.44,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.09,6.09,52.14,11.3,6.18,,0.0,,,1.44,0.54,,0.54,1.48,4.86,0.0
06,2023-08,708.33,191.19,1489.61,514.81,659.24,323.6,2431.04,4574.83,0.0,2023,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,25.57,18.8,31.8,61.82,2.9,0.02,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,0.93,3.56,53.83,11.44,4.55,,0.0,,0.66,3.66,,1.32,,1.25,10.56,0.0
06,2023-09,658.87,203.04,1046.86,1132.46,1987.65,298.48,6841.73,18606.3,1785.71,2023,9,3,2,-1.0,-0.0,0,0,0,1,0,0,23.13,16.3,28.8,64.9,3.36,0.04,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,6.0,10.25,32.35,8.56,4.79,,0.0,,1.98,3.59,,1.76,,0.88,17.16,0.0
06,2023-10,616.03,340.42,929.67,1113.84,1658.67,418.51,11420.45,18257.54,5019.37,2023,10,4,2,-0.866025,0.5,0,0,0,1,0,0,19.94,12.8,27.8,69.74,4.0,0.12,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.05,8.92,54.59,14.06,10.36,,0.0,,,1.12,,0.66,0.66,1.38,3.3,0.0
06,2023-11,578.91,291.35,750.38,1436.52,2185.97,530.92,26355.25,45894.56,13712.49,2023,11,4,2,-0.5,0.866025,0,0,0,1,0,0,13.06,6.1,22.1,60.3,4.49,0.08,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.24,5.09,53.82,7.21,3.42,,0.0,,,1.16,,,,0.66,2.64,0.0
06,2023-12,657.87,175.54,755.54,1196.78,1638.74,511.56,22895.5,38148.91,10239.47,2023,12,4,2,-0.0,1.0,1,0,0,0,0,0,10.43,5.5,16.5,68.25,4.14,0.09,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,5.54,22.22,23.78,25.32,23.64,,0.0,,,,,,,,,0.0
06,2024-01,635.75,343.92,1137.06,1042.54,1605.46,302.1,14717.52,23098.61,5822.76,2024,1,1,1,0.5,0.866025,1,0,0,0,0,0,10.06,3.5,19.3,68.03,3.77,0.09,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.58,5.03,62.65,11.0,6.42,,0.0,,,,,,,,,
06,2024-02,629.81,183.87,2036.33,1128.53,1723.02,428.87,11924.4,20615.88,7447.92,2024,2,1,1,0.866025,0.5,1,0,0,0,0,0,11.67,5.7,18.8,73.63,3.16,0.36,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,7.86,22.46,43.1,20.49,13.68,,0.0,,,,,,,,,
06,2024-03,638.63,245.4,2291.49,1071.04,1714.11,771.68,11578.5,22771.36,2786.38,2024,3,1,1,1.0,0.0,0,1,0,0,1,0,12.77,7.2,20.7,73.92,4.05,0.29,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.26,6.05,71.36,4.99,3.5,,0.0,,,,,,,,,
06,2024-04,579.35,301.66,2392.47,918.38,1376.73,861.5,8359.57,13334.93,4666.67,2024,4,2,1,0.866025,-0.5,0,1,0,0,1,0,14.89,6.3,22.6,68.84,3.75,0.12,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.74,6.4,65.47,5.64,2.89,,0.0,,,,,,,,,
06,2024-05,666.53,321.91,2075.62,872.93,1315.15,419.99,3840.49,7763.73,2500.0,2024,5,2,1,0.5,-0.866025,0,1,0,0,1,0,17.98,10.7,25.9,74.31,3.04,0.06,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.12,8.44,74.69,25.8,16.38,,10.0,,,,,,,,,
06,2024-06,818.83,221.34,1722.59,950.66,1452.58,333.52,4442.45,5308.23,3402.01,2024,6,2,1,0.0,-1.0,0,0,1,0,1,0,21.55,15.6,27.1,73.93,3.41,0.01,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.67,5.21,66.52,24.09,15.16,,4.0,,,,,,,,,
06,2024-07,721.88,208.75,1590.66,647.47,876.5,169.02,2054.45,3741.86,1689.66,2024,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,25.84,19.8,31.8,69.84,2.47,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.95,8.66,59.3,11.26,6.02,,0.0,,,,,,,,,
06,2024-08,907.61,326.05,1380.44,789.66,1143.18,409.2,4404.64,8466.75,1315.79,2024,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,27.5,21.9,34.6,64.05,2.69,0.03,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.69,7.95,88.06,20.23,11.66,,6.0,,,,,,,,,
06,2024-09,603.91,242.45,1080.71,1490.56,2872.13,683.95,5477.79,10284.69,2978.49,2024,9,3,2,-1.0,-0.0,0,0,0,1,0,0,21.27,13.6,32.0,63.92,3.95,0.16,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,0.79,7.07,70.61,17.2,11.59,,0.0,,,,,,,,,
06,2024-10,609.55,321.54,1330.32,1147.65,1673.99,761.36,8294.67,17472.94,5273.81,2024,10,4,2,-0.866025,0.5,0,0,0,1,0,0,18.71,13.5,24.9,78.06,3.82,0.14,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.34,8.98,59.99,7.87,3.47,,0.0,,,,,,,,,
06,2024-11,508.92,313.96,719.7,1528.64,2132.85,496.24,16985.56,33223.03,11290.86,2024,11,4,2,-0.5,0.866025,0,0,0,1,0,0,13.97,6.2,21.0,66.81,4.07,0.02,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,4.28,8.22,26.66,12.38,8.21,,0.0,,,,,,,,,
06,2024-12,524.53,256.28,769.84,1105.86,1578.3,470.77,18315.27,28248.43,6923.81,2024,12,4,2,-0.0,1.0,1,0,0,0,0,0,10.05,4.5,16.7,57.19,4.54,-0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.01,7.68,21.14,15.68,14.12,,0.0,,,,,,,,,
06,2025-01,492.65,162.77,706.69,856.96,1132.65,338.32,11430.17,15808.03,7009.21,2025,1,1,1,0.5,0.866025,1,0,0,0,0,0,10.58,3.6,17.3,69.61,4.51,0.24,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.02,3.97,58.99,6.87,6.65,,0.0,,,,,,,,,
06,2025-02,522.41,199.22,1843.24,887.55,1058.73,536.1,11537.23,18533.55,1388.89,2025,2,1,1,0.866025,0.5,1,0,0,0,0,0,11.25,4.9,16.5,71.67,3.49,0.01,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,14.95,26.13,25.31,21.81,19.27,,0.0,,,,,,,,,
06,2025-03,561.15,271.04,2677.69,1137.27,1661.56,583.85,10536.94,18326.12,0.0,2025,3,1,1,1.0,0.0,0,1,0,0,1,0,12.41,4.3,20.0,68.8,4.32,0.14,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.14,15.35,50.04,18.74,16.5,,0.0,,,,,,,,,
06,2025-04,609.34,280.5,2888.62,841.65,1029.93,464.36,7060.26,9233.99,9166.67,2025,4,2,1,0.866025,-0.5,0,1,0,0,1,0,15.58,9.9,22.3,72.15,3.13,0.08,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,4.59,12.8,55.22,18.39,8.23,,0.0,,,,,,,,,
06,2025-05,591.3,261.1,2313.74,952.94,1552.72,406.96,7113.39,13927.8,5561.82,2025,5,2,1,0.5,-0.866025,0,1,0,0,1,0,18.48,11.2,25.6,72.09,2.83,0.03,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.3,18.89,84.02,18.25,10.85,,2.0,,,,,,,,,
06,2025-06,716.88,320.48,2002.05,658.35,915.41,286.9,3598.79,7292.7,5343.14,2025,6,2,1,0.0,-1.0,0,0,1,0,1,0,24.85,18.5,32.7,71.53,2.56,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.41,6.85,67.26,10.5,7.82,,0.0,,,,,,,,,
06,2025-07,741.96,276.55,1309.65,441.01,761.8,380.65,2217.99,3529.04,0.0,2025,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,25.65,20.3,33.4,61.98,3.47,0.0,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,3.66,15.64,,20.43,10.75,,0.0,,,,,,,,,
06,2025-08,804.86,327.05,1705.76,431.32,467.78,493.86,1370.36,3175.68,4166.67,2025,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,25.51,19.5,34.9,64.01,3.38,0.01,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,2.91,5.98,,10.45,6.25,,0.0,,,,,,,,,
06,2025-09,613.85,260.67,1191.08,1160.4,1943.38,559.43,5689.32,10050.04,1649.83,2025,9,3,2,-1.0,-0.0,0,0,0,1,0,0,21.86,13.9,27.5,65.57,3.79,0.04,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,6.08,10.33,,8.7,4.09,,0.0,,,,,,,,,
06,2025-10,548.15,272.99,1200.05,1190.09,2052.98,682.82,7624.2,15169.17,6351.03,2025,10,4,2,-0.866025,0.5,0,0,0,1,0,0,18.24,11.5,24.2,63.85,4.26,0.06,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,11.63,21.95,,21.03,16.1,,2.0,,,,,,,,,
06,2025-11,465.18,138.43,877.27,1581.41,2118.25,551.45,14545.96,25921.85,12684.33,2025,11,4,2,-0.5,0.866025,0,0,0,1,0,0,12.88,5.0,20.0,63.26,4.65,0.11,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,6.18,10.05,,5.94,3.54,,0.0,,,,,,,,,
06,2025-12,507.62,178.99,637.16,1302.66,1587.23,589.9,16364.62,30619.53,11077.86,2025,12,4,2,-0.0,1.0,1,0,0,0,0,0,11.58,4.9,17.2,67.73,5.42,0.08,2314380,0.1253,0.0744,95.9,10.82,0.59,0.002,0.091,0.18899999999999997,0.248,0.303,0.155,0.011000000000000001,1.85,7.33,,7.56,5.12,,0.0,,,,,,,,,
07,2020-01,570.0,825.99,,167.55,101.21,,8333.33,0.0,,2020,1,1,1,0.5,0.866025,1,0,0,0,0,0,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-02,589.59,100.0,,292.57,417.32,,0.0,,,2020,2,1,1,0.866025,0.5,1,0,0,0,0,0,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-03,446.27,0.0,,475.89,522.83,,0.0,0.0,,2020,3,1,1,1.0,0.0,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-04,442.18,0.0,,186.11,295.86,,0.0,0.0,,2020,4,2,1,0.866025,-0.5,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-05,741.45,162.06,,407.71,77.88,,0.0,0.0,,2020,5,2,1,0.5,-0.866025,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-06,856.59,458.12,,215.22,238.06,,0.0,0.0,,2020,6,2,1,0.0,-1.0,0,0,1,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-07,1499.6,946.3,,229.85,0.0,,3125.0,12500.0,,2020,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,1.46,,,,,,1.94,0.0
07,2020-08,1380.42,996.86,,212.54,112.68,,0.0,0.0,,2020,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,3.67,,,,,,9.7,0.0
07,2020-09,1118.02,932.26,,335.03,150.0,,2272.73,0.0,,2020,9,3,2,-1.0,-0.0,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,3.77,,,,,,16.49,0.0
07,2020-10,683.13,315.08,,359.93,234.96,,0.0,0.0,,2020,10,4,2,-0.866025,0.5,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-11,722.28,202.36,,168.09,140.15,,0.0,0.0,,2020,11,4,2,-0.5,0.866025,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2020-12,596.89,488.56,,171.28,249.43,,0.0,0.0,,2020,12,4,2,-0.0,1.0,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,,,,,,,,,,,,,,,,0.0
07,2021-01,580.81,396.2,,116.13,244.91,,0.0,0.0,,2021,1,1,1,0.5,0.866025,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,2.57,11.2,46.0,9.38,9.23,,0.0,,,,,,,,,0.0
07,2021-02,653.2,144.97,,211.67,172.41,,1250.0,8333.33,,2021,2,1,1,0.866025,0.5,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,6.31,12.56,66.87,2.77,1.55,,0.0,,,,,,,,,0.0
07,2021-03,646.17,119.06,,236.8,343.04,,689.66,0.0,,2021,3,1,1,1.0,0.0,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,10.05,21.58,57.86,29.84,18.06,,4.0,,,,,,,,,0.0
07,2021-04,574.77,215.33,,86.03,151.21,,2516.03,33333.33,,2021,4,2,1,0.866025,-0.5,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,8.6,19.22,76.23,16.92,6.08,,4.0,,,,,,,,,0.0
07,2021-05,887.12,478.04,,352.52,413.49,,1421.57,33333.33,,2021,5,2,1,0.5,-0.866025,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,2.06,9.35,56.47,9.56,8.98,,0.0,,,,,,,,,0.0
07,2021-06,1029.19,576.52,,196.68,358.44,,2228.33,56250.0,,2021,6,2,1,0.0,-1.0,0,0,1,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,3.31,9.2,77.86,14.03,5.93,,7.0,,,,,,,,,0.0
07,2021-07,1379.06,555.34,,171.45,270.58,,6473.21,5555.56,,2021,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,4.46,10.28,55.38,9.3,4.86,,0.0,,,,,,,,,0.0
07,2021-08,1029.53,372.63,,226.62,159.85,,5357.14,20000.0,,2021,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,2.43,6.17,46.54,5.81,3.09,,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,31.0,0.0
07,2021-09,626.99,129.2,,288.85,419.69,,3333.33,50000.0,,2021,9,3,2,-1.0,-0.0,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,4.1,11.73,68.01,11.58,6.7,,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,112.91,1.0
07,2021-10,561.96,135.22,,273.43,135.22,,934.66,16666.67,,2021,10,4,2,-0.866025,0.5,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,11.77,17.12,46.78,9.72,3.67,,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,3.24,0.0
07,2021-11,547.48,221.88,,379.01,553.88,,3077.77,22000.0,,2021,11,4,2,-0.5,0.866025,0,0,0,1,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,2.24,6.51,57.96,4.44,2.51,,0.0,,,,,,,,,0.0
07,2021-12,870.92,358.61,,369.37,368.76,,1445.84,18333.33,,2021,12,4,2,-0.0,1.0,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,9.08,18.51,49.37,6.86,3.64,,2.0,,,,,,,,,0.0
07,2022-01,800.94,249.12,,270.94,490.29,,3441.18,15000.0,,2022,1,1,1,0.5,0.866025,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,32.41,27.58,23.64,15.2,12.46,,10.0,,,,,,,,,
07,2022-02,685.38,250.05,,447.53,563.56,,7101.89,8333.33,,2022,2,1,1,0.866025,0.5,1,0,0,0,0,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,6.44,16.53,53.78,8.97,5.32,,0.0,,,,,,,,,
07,2022-03,599.08,155.58,,461.03,547.28,,5845.29,8333.33,,2022,3,1,1,1.0,0.0,0,1,0,0,1,1,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,13.98,31.85,51.42,23.04,15.25,,8.0,,,,,,,,,
07,2022-04,693.74,80.39,,424.34,532.22,,4549.89,3125.0,,2022,4,2,1,0.866025,-0.5,0,1,0,0,1,0,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,3.19,8.82,67.02,6.62,5.42,,0.0,,,,,,,,,
07,2022-05,982.51,259.33,,633.65,696.32,,5837.49,10555.56,,2022,5,2,1,0.5,-0.866025,0,1,0,0,1,0,,,,,,,661550,0.1334,0.0738,63.3,7.25,0.43,0.026000000000000002,0.085,0.109,0.258,0.27399999999999997,0.24,0.006999999999999999,1.74,8.21,73.74,14.45,9.79,,0.0,,,,,,,,,
